,USDT_BTC_c,USDT_BTC_v,USDT_ETH_c,USDT_ETH_v,USDT_QTUM_c,USDT_QTUM_v,USDT_XRP_c,USDT_XRP_v,USDT_STR_c,USDT_STR_v,USDT_LTC_c,USDT_LTC_v,USDT_BCHABC_c,USDT_BCHABC_v,USDT_ZEC_c,USDT_ZEC_v,USDT_DASH_c,USDT_DASH_v,USDT_EOS_c,USDT_EOS_v,USDC_BTC_c,USDC_BTC_v,BTC_ETH_c,BTC_ETH_v,BTC_LTC_c,BTC_LTC_v,BTC_XRP_c,BTC_XRP_v,ETH_EOS_c,ETH_EOS_v,ETH_ZEC_c,ETH_ZEC_v,ETH_ETC_c,ETH_ETC_v,XMR_LTC_c,XMR_LTC_v,XMR_ZEC_c,XMR_ZEC_v,XMR_DASH_c,XMR_DASH_v
3345,11382.29665831,81544.80667792,314.56364821,7216.75324194,4.2104491,8738.9341367,0.46900198,2495.00055171,0.1277451,8241.04622698,136.40253426,1705.80482915,333.0,1751.97849111,107.35791335,111.5218903,177.75456,0.0,7.23,0.0,11335.55739715,2373.44125092,0.02763147,1.94135839,0.01194533,2.11941785,4.131e-05,2.36653817,0.02315087,0.02272471,0.34100013,0.66102787,0.02926624,0.0,1.17203901,0.0,0.93065203,0.0,1.5327931,0.0
3346,11412.28726192,65385.48668288,314.86843888,12673.34812651,4.22782285,694.66204334,0.47152542,20.795712,0.1275,2129.01032397,136.0,2720.0,333.0,1751.97849111,107.08405319,43.73730835,177.39834428,189.64829778,7.23,0.0,11371.0,3164.70345526,0.02761091,2.08119396,0.011882,2.55152001,4.136e-05,6.96827619,0.02315087,0.0,0.34100013,0.0,0.02926624,0.0,1.17499983,0.53,0.93065203,0.0,1.5327931,0.0
3347,11382.2,130873.87191599,314.57726605,14287.04176644,4.23899093,926.58803674,0.47118454,2751.08028494,0.12790315,352.47579001,135.8,424.67978427,333.0,1751.97849111,107.31322711,1514.2253374,177.39834428,0.0,7.23,0.0,11356.95621765,18759.92002672,0.0276029,3.91453215,0.01188765,1.50494768,4.125e-05,10.14405495,0.02304385,0.00220068,0.34091846,0.0001025,0.02926624,0.0,1.17499983,0.0,0.93065203,0.0,1.5327931,0.0
3348,11386.78091135,151629.85738988,314.0,14800.6599915,4.27,868.36680428,0.47099998,180.46072566,0.1275,481.25416739,135.8,4786.02192537,333.0,1751.97849111,107.31322711,2.07196159,177.39834428,0.0,7.23,1879.52997836,11359.07877139,19116.5748595,0.02759451,2.7389257,0.01192003,3.93676861,4.129e-05,2.54501015,0.02304379,0.00074376,0.34091846,0.0,0.02959654,19.33930676,1.17498436,0.67341595,0.93065203,0.0,1.5327931,0.0
3349,11388.62941948,63262.97948829,314.74116636,7559.47249996,4.30806869,665.42090685,0.471,279.09699935,0.1275,0.0,135.79994877,4983.13868421,333.0,1751.97849111,107.1722962,276.01282019,177.39834428,0.0,7.24978081,2697.40182867,11336.72632355,26356.36111752,0.02763501,0.95406507,0.01198464,1.68445816,4.136e-05,0.62465734,0.02300573,0.0280741,0.34091846,0.0,0.02927832,0.02909913,1.16127798,0.02963704,0.93065203,0.0,1.5327931,0.0
3350,11371.617,80667.30380213,314.57110172,28955.65688626,4.31378987,2390.17034084,0.47118327,2982.86939336,0.12711624,346.7211413,135.85568008,845.57117631,333.0,1751.97849111,108.02959984,5047.56229004,177.39834428,0.0,7.2,18504.60669217,11320.484669,12455.24665665,0.02763874,0.22772325,0.01196,1.74987427,4.139e-05,3.08209414,0.02290284,1.31497433,0.34091846,0.0,0.02956136,0.2956136,1.16127798,0.0,0.93065203,0.0,1.5327931,0.0
3351,11347.43173413,15448.14037455,314.1319697,16690.50896025,4.29922076,127.68087776,0.46920635,6008.52762225,0.12771136,16.28589589,135.9,853.37860856,333.0,1751.97849111,108.1003,899.63760687,178.94636672,161.91015201,7.19466684,34.86601058,11282.22450646,9402.3338373,0.02766151,0.144448,0.01197872,0.19123312,4.144e-05,1.20072329,0.02289171,0.77673617,0.34091846,0.0,0.02927695,0.16949077,1.16127798,0.0,0.93065203,0.0,1.54038106,0.15677926
3352,11319.11384918,92373.62800574,313.02637994,34103.34545477,4.26970732,196.58591406,0.4678,85639.48104666,0.12740142,877.1075495,135.50002328,545.26400447,333.0,1751.97849111,107.61294263,149.04613343,178.18182519,1437.99049199,7.19807755,112.26166724,11283.52230292,28673.66514352,0.02766414,0.99281961,0.01204,0.72940673,4.135e-05,0.78461558,0.02291015,0.00220166,0.34422597,0.00974327,0.02927695,0.0,1.175,7.61417096,0.93065203,0.00287638,1.54666429,0.02685395
3353,11332.22044583,156696.72492416,313.35887996,11140.95365585,4.37485206,565.89512464,0.46780274,18909.95458261,0.12801095,1.09954192,136.38979909,3368.4176507,333.0,1751.97849111,107.82461165,2.00179949,178.18183424,498.88579732,7.20650402,1051.28290601,11310.95110472,12626.82267459,0.02764486,0.13528557,0.0119849,0.91118158,4.138e-05,2.96682385,0.02299039,0.00741994,0.34422597,0.0,0.02927695,0.0,1.175,0.0,0.93065203,0.0,1.54666429,0.0
3354,11343.23999981,402548.44956563,312.34818787,56056.7220186,4.3909145,17607.25435875,0.46780265,9370.71255052,0.12793967,1289.88207548,136.38979909,0.0,333.0,1751.97849111,107.80299687,2.00180031,178.18184341,730.22596125,7.17,719.99999936,11263.00000001,3801.90061133,0.02761797,1.69720771,0.01198609,0.33647793,4.122e-05,9.81930387,0.02299039,0.0,0.34422597,0.0,0.02927695,0.0,1.175,0.0,0.93065203,0.0,1.54666429,0.0
3355,11348.90620509,12427.03074052,313.82911174,3630.94712693,4.36748249,66.10022965,0.4683521,235.1127522,0.12791092,115.93802608,136.44380983,20.70876469,333.0,1751.97849111,107.61294262,2.00179981,178.18184341,0.0,7.19727378,1080.2803835,11323.36718832,14960.56413746,0.02764511,0.13988957,0.01198408,0.13903359,4.125e-05,9.9668912,0.02299039,0.0,0.34350199,8.17801441,0.0295526,0.00701983,1.175,0.0,0.93065203,0.0,1.54666429,0.0
3356,11375.0,75004.80875463,314.60999939,6800.08362439,4.40823266,93.59116543,0.46946429,208.50568226,0.1282218,1139.3450173,136.14547668,1405.56772329,333.0,1751.97849111,107.61294262,0.0,178.18184341,0.0,7.19727378,0.0,11342.98205026,8617.51867323,0.027635,0.46003237,0.01195999,0.32232981,4.132e-05,0.98157763,0.02299039,0.0,0.34276355,1.0216231,0.0295526,0.0,1.175,0.0,0.93065203,0.0,1.54620029,0.01
3357,11372.09031978,63331.45345948,314.28076405,4326.13912641,4.4484911,4577.653423,0.46946427,6195.80916032,0.128,596.13457214,136.19995661,3148.4443234,333.0,1751.97849111,107.48800009,177.88609525,178.18184341,0.0,7.19727378,0.0,11318.93555521,4173.53076471,0.02761512,0.30101314,0.01196004,0.08811746,4.127e-05,3.35734779,0.02299039,0.0,0.34308793,0.99999999,0.0295526,0.0,1.175,0.0,0.93065203,0.0,1.54620029,0.0
3358,11375.91133449,43685.32276234,314.67116618,372.5797956,4.44,18564.91745177,0.46926041,229.08843186,0.128045,2165.14124764,136.09101877,59.46794833,333.0,1751.97849111,107.74620083,2.0018005,177.96007,90.67188561,7.19727378,0.0,11311.85497372,27225.84839338,0.02760503,1.03572784,0.01191276,1.49562965,4.123e-05,1.24219155,0.02299039,0.0,0.34308793,0.0,0.0295526,0.0,1.175,0.0,0.93065203,0.0,1.53924239,0.01200001
3359,11471.590138,199396.25069462,315.25000085,22027.81873333,4.3580028,126.18802688,0.4724673,18832.8818964,0.12812303,2107.8202911,136.09101877,0.0,333.0,1751.97849111,107.99303892,8826.36006363,178.18181818,173.40235283,7.2127515,376.13885169,11423.99995997,82396.88151609,0.02749,1.76396661,0.01183839,4.1837189,4.111e-05,8.38960927,0.02299039,0.0,0.34217484,0.00968706,0.0295526,0.0,1.175,0.0,0.93065203,0.0,1.53034542,0.01728067
3360,11470.0,112808.3300703,315.35995985,30033.11545071,4.41501,436.21689427,0.47093106,24509.96096751,0.1277,8169.93988027,136.1845248,12288.69127938,333.0,1751.97849111,107.99303892,0.0,179.29999998,49.79603403,7.2127515,0.0,11430.27282053,39472.47392439,0.02748713,2.54490978,0.01183261,1.74149221,4.098e-05,18.46911798,0.02299039,0.0,0.34217484,0.0,0.0295526,0.0,1.16617881,0.00287073,0.93139451,0.93139451,1.53034542,0.0
3361,11472.25380536,132631.25663761,315.7698996,7562.1070856,4.44064933,792.48715619,0.47093129,690.65465728,0.1275,9181.03581268,135.99643956,208.79714918,333.0,1751.97849111,108.3923,1287.82750108,180.30685303,3215.91069331,7.2127515,0.0,11431.67569132,175349.70105001,0.02741856,17.24065309,0.0118201,2.16380401,4.117e-05,28.94558368,0.02299039,0.0,0.34279592,8.27095412,0.0295526,0.0,1.15966177,0.00524577,0.92045107,1.02112433,1.53034542,0.0
3362,11421.61096816,234489.88501665,314.2907923,11209.02715765,4.42604282,824.47684518,0.46915254,1623.74423126,0.12753191,6354.88370852,135.41705147,12595.79975468,333.0,1751.97849111,108.3923,0.0,179.16254545,12817.67899572,7.2127515,0.0,11394.11621461,122319.77612711,0.0275,8.56488064,0.01179698,7.67446631,4.116e-05,5.06672119,0.02287489,0.07313946,0.34279592,0.0,0.0295526,0.0,1.15966177,0.0,0.92045107,0.0,1.53034542,0.0
3363,11388.67383109,262328.12182062,313.39480751,6260.53054068,4.41143037,279.02058516,0.46780265,12860.21358471,0.1272,1029.45966081,134.74946877,4169.16460992,333.0,1751.97849111,108.3923,0.0,178.43795666,2667.10211506,7.19,5.28406185,11367.33217066,45674.51771439,0.02752909,41.99105353,0.01179986,25.57253422,4.114e-05,10.95551142,0.02287376,0.00118788,0.34415301,0.00536161,0.0293247,2.39667256,1.1509206,0.01129287,0.92045107,0.0,1.53034542,0.0
3364,11424.23281555,153336.09918985,312.873,17495.426232,4.39327713,930.75206291,0.46915009,3736.91966551,0.12690654,3750.70336877,134.27052802,4738.88121174,333.0,1751.97849111,108.00510805,295.49075604,178.50933016,391.8960889,7.17950299,99.99999996,11373.93040854,2243.79956322,0.02742175,6.71182345,0.011775,3.21037644,4.082e-05,8.37007418,0.02284619,0.3778274,0.34476746,0.48960379,0.02956092,0.99499928,1.14509316,0.00599575,0.92045107,0.0,1.52542038,0.01728002
3365,11378.0,29443.3535653,312.53299507,8610.16413782,4.40286211,72.89852537,0.46830373,169.0404137,0.12668123,13.70758949,134.68247129,1340.95989984,333.0,1751.97849111,108.00510805,0.0,178.50933016,0.0,7.17950299,0.0,11338.17206514,83663.13817086,0.02747503,13.23171605,0.01177,10.73301296,4.103e-05,5.85621177,0.02292321,0.00868569,0.34476746,0.0,0.02956092,0.0,1.14509316,0.0,0.92045107,0.0,1.54047733,0.01355803
3366,11247.0,734936.34699743,309.97999996,117967.12760376,4.33648445,281.65573518,0.46335826,69204.13407967,0.12603405,6085.75837241,131.83085603,135313.3690298,333.0,1751.97849111,107.0,10960.02171931,177.2728228,1212.10856273,7.11034343,11710.84955556,11178.78688457,313546.53714402,0.02753629,9.51327974,0.01171267,19.32777814,4.091e-05,8.83095811,0.02263979,7.73646534,0.34600013,0.26396727,0.02956092,0.0,1.12,6.61171205,0.91500013,3.37996725,1.52269369,0.00576132
3367,11273.0,268098.57901334,310.16751984,87351.55300422,4.31972244,7446.82165147,0.46289799,10563.58456109,0.1253427,934.51760147,132.00000261,1859.64723863,333.0,1751.97849111,107.29118173,2.00180024,177.2728228,0.0,7.05418861,1930.10724394,11240.93411699,174866.8911045,0.02752501,2.62791052,0.01172134,8.56508727,4.099e-05,2.1290618,0.02273252,0.1,0.34800013,0.50099637,0.02956092,0.0,1.10900003,0.20712278,0.91500013,0.0,1.51855599,0.00591013
3368,11234.20358097,67968.22958901,309.00649277,23550.57167825,4.27466,1071.53236085,0.46204735,18055.32971793,0.12510464,5261.9313777,131.82319501,8788.23871828,333.0,1751.97849111,106.69627902,1065.28425775,177.2729902,26.00440057,7.03802522,10.78291874,11194.39083285,72102.38333097,0.02750653,0.24695052,0.01172813,6.5159639,4.102e-05,0.84234811,0.02269617,2.510278,0.34800013,0.0,0.029388,0.80000112,1.13162783,0.0084107,0.9146712,0.054075,1.51855599,0.0
3369,11283.51794986,180292.79342514,309.69079123,16150.09782891,4.27801253,189.26801865,0.4619,69502.48919053,0.12539878,5415.24219867,132.4227,7376.13340893,333.0,1751.97849111,106.31427169,337.96741029,176.94065549,92.08968626,7.0401319,44.00352516,11239.93295444,37367.34620192,0.02746776,16.31741955,0.01173128,3.99746784,4.088e-05,9.41817445,0.02269629,0.00917295,0.343,0.00299276,0.02936563,0.02966115,1.13577074,0.00556527,0.9146712,0.0,1.51855599,0.0
3370,11255.3940874,93728.86764446,309.810286,60542.50676694,4.3070217,298.26421522,0.46056211,2101.40791799,0.12525233,281.32916509,132.13370881,5383.14877455,333.0,1751.97849111,105.73494391,36230.48942661,177.25,62.52921986,7.0401319,0.0,11226.02676005,29174.11656302,0.02744815,2.99386935,0.01173502,0.02085938,4.093e-05,2.85886879,0.02269629,0.0,0.342,0.00199639,0.02971806,0.02958699,1.13731441,0.03677008,0.91387383,1.29670851,1.51855599,0.0
3371,11321.08448879,143445.04223536,310.77560142,16591.20506484,4.39648784,14857.06620669,0.46152904,804.82957055,0.12588636,1424.22243537,132.29977694,2217.95283971,333.0,1751.97849111,106.04611253,15714.93286244,177.25,0.0,7.04035846,18.98496793,11269.30717085,12764.36803606,0.02749251,1.84209837,0.01169462,37.54269344,4.08e-05,0.84223573,0.02269629,0.0,0.341,0.001,0.02931318,0.03200834,1.13731441,0.0,0.91387384,2.59283325,1.51855599,0.0
3372,11345.15134824,13239.53620474,311.48004749,31458.59542591,4.368895,2313.81673888,0.46205373,4025.78533556,0.12550873,211.93635201,132.899309,9740.78218635,333.0,1751.97849111,106.10054226,2366.15614298,177.9951461,44.99999949,7.06,2657.92038751,11311.74437766,21893.16182464,0.02746295,1.38026379,0.0117,0.76741427,4.073e-05,1.27920743,0.02269629,0.0,0.341,0.0,0.02931318,0.0,1.13914967,0.00546791,0.91387384,0.0,1.51855599,0.0
3373,11333.62251038,39013.37223778,311.0,25688.72415636,4.34683689,101.99996316,0.46250003,1433.92767707,0.12524394,3247.53190956,132.49076311,1861.66333505,333.0,1751.97849111,106.39668543,764.66066083,177.9951461,0.0,7.07020563,293.37634401,11294.88715099,22464.03390777,0.02747209,1.38745486,0.01174499,1.34142157,4.085e-05,1.36330169,0.02278918,0.00379946,0.341,0.0,0.02931318,0.0,1.14302956,0.00287071,0.91387384,0.0,1.51855599,0.0
3374,11363.76059415,101753.20375555,312.0,17970.06883386,4.37182496,166.78619534,0.46557899,416.50995267,0.1255,317.10920932,133.21928701,168.72564341,333.0,1751.97849111,106.39680499,178.06579817,177.00000014,16.99999864,7.07691884,3714.08376938,11320.01965187,8329.33523235,0.02746843,1.69546315,0.01175995,1.51297164,4.094e-05,1.39462395,0.02278918,0.0,0.34010006,1.05203044,0.02931318,0.0,1.14877343,0.01515523,0.91387384,0.0,1.51855599,0.0
3375,11336.40000001,31167.72133639,311.82321033,2742.12558908,4.35734665,108.36295488,0.46547561,1601.94706177,0.12549977,44.16911277,133.21933454,3763.0114465,333.0,1751.97849111,106.00627563,465.07065045,177.99999971,69.29772634,7.11487,29.99999997,11300.54799848,2789.45933135,0.02747496,1.68267989,0.01174106,0.07016668,4.095e-05,1.36323083,0.02278918,0.0,0.34,102.48416481,0.02931318,0.0,1.14877343,0.0,0.91387384,0.0,1.53034542,0.00878774
3376,11325.20258885,37911.41223253,311.37500877,7077.52488239,4.3797059,304.09927873,0.46278238,1200.35066774,0.12509,3646.60502442,133.62199244,3229.0708541,333.0,1751.97849111,106.00678523,4.00359993,176.73272348,11.8500097,7.10486479,355.2432395,11275.31425731,18124.51872458,0.02745276,2.26918535,0.01176983,0.07040896,4.1e-05,0.92331181,0.02278918,0.0,0.3395,0.85816171,0.02931318,0.0,1.14877343,0.0,0.91473506,0.01759855,1.53034542,0.0
3377,11344.38867839,110229.32124378,311.13140392,14744.06482706,4.34018779,84.70157358,0.4645,796.23268289,0.12505253,216.30774803,133.62286037,13357.41752474,333.0,1751.97849111,106.49991955,15.68699197,176.73272348,0.0,7.10472787,12.15999986,11319.40544999,72939.4782719,0.02738237,10.60606602,0.01173839,0.72754978,4.1e-05,1.29710837,0.02278918,0.0,0.3395,0.0,0.02955718,0.2955718,1.14877343,0.0,0.91473506,0.0,1.53034542,0.0
3378,11400.0,46725.29471728,312.37108415,12470.37551312,4.42334895,164.62816062,0.46605148,2524.48679336,0.12517113,4820.75858848,133.11113127,2440.52412747,333.0,1751.97849111,106.49991955,0.0,177.98999888,167.51088753,7.10472266,2639.76933051,11360.0,9784.49623413,0.0273818,5.33105002,0.011705,2.61985777,4.084e-05,15.5157208,0.02282518,0.802391,0.3395,0.0,0.02955719,0.06786721,1.15454617,0.0028707,0.91473506,0.0,1.53034542,0.0
3379,11399.99999999,82378.70159476,312.0,10663.32596412,4.43673631,257.15493363,0.46472076,763.01955686,0.12535086,52.39284974,133.29999998,791.89916848,333.0,1751.97849111,106.49991955,0.0,177.98731282,199.99973888,7.07677942,1297.05073151,11370.48224432,36921.57307116,0.02730887,2.76403786,0.01168059,0.46983742,4.08e-05,10.49737884,0.02269026,7.58091295,0.3395139,0.10208334,0.02955719,0.0,1.15454617,0.0,0.91396832,0.01727377,1.53034542,0.0
3380,11389.00388475,74509.61784511,311.69882126,411.44925018,4.40496003,6783.83677225,0.46400056,1402.89669678,0.12502632,575.73304332,133.43126488,2272.58478644,333.0,1751.97849111,106.245,611.66077854,176.36364027,352.72728054,7.07677942,0.0,11351.0,16202.31294967,0.02736472,8.2698343,0.01168999,1.83516098,4.079e-05,1.90668656,0.02269088,0.01102563,0.33951542,1.6975771,0.02928353,0.98319909,1.159,12.85617599,0.91396832,0.0,1.53034542,0.00288063
3381,11429.29999994,22846.24617859,312.5886896,10322.14546614,4.68715853,59461.83100904,0.46400103,697.33036864,0.12509367,98.22419794,133.5,66.85027452,333.0,1751.97849111,106.5,729.10468284,177.34297964,704.86307616,7.06552473,711.50780705,11391.0236404,1441.48792756,0.02737424,1.17507867,0.01167999,0.44335259,4.063e-05,6.78453407,0.02276465,0.00729614,0.33951542,0.0,0.02928699,0.01724734,1.16351587,1.58918483,0.92599876,0.01925595,1.54330895,0.11795824
3382,11463.26767487,137086.90944968,313.02863565,10798.15330469,4.62071,9328.92853979,0.46278124,5793.53273174,0.12523528,440.75459327,133.8870171,8293.65780033,333.0,1751.97849111,105.98991776,18175.33893525,177.85762771,999.59999952,7.06552473,25.45668435,11417.87036882,44515.27375249,0.0273,6.41130326,0.0116585,0.20799026,4.041e-05,7.80666017,0.02256191,0.69385412,0.338556,0.58029348,0.0292789,0.08801948,1.16653339,0.10940615,0.92599876,0.0,1.54330895,0.0
3383,11429.39893096,33867.25843851,311.981174,20985.96000023,4.68959,14925.64445677,0.462,564.55634221,0.12454951,26534.10264818,133.00000016,2460.78071717,333.0,1751.97849111,105.32967862,3888.9095168,176.36364007,1279.39203322,7.04982768,411.20174138,11387.49842087,29632.53655923,0.02727784,4.86823202,0.0116303,0.69228208,4.033e-05,17.45347168,0.02256191,0.0,0.33800013,0.4997256,0.0292789,0.0,1.15771913,0.01058956,0.92599876,0.0,1.54576443,0.00862474
3384,11385.81571336,97735.71919704,310.15179045,19245.20596702,4.70459247,671.21013372,0.46189987,3030.31020868,0.12390395,15980.28434586,132.00000606,2052.87058327,333.0,1751.97849111,105.55,1583.05289701,175.45454545,960.40483947,7.00433744,1260.91046387,11348.90070289,15351.28247268,0.02720946,2.98669319,0.01158,8.52114214,4.048e-05,2.4470217,0.02256191,0.00305168,0.33800013,0.0,0.0292789,0.0,1.15771913,0.0,0.92599876,0.0,1.54576443,0.0
3385,11419.77884022,120286.38214273,309.90256782,20190.0747232,4.68417712,13135.02468194,0.45884112,32178.71308936,0.12389471,5260.44460789,132.4908362,44941.25799849,333.0,1751.97849111,105.26090044,275.18521957,175.87038996,30552.6973637,7.03715141,704.16313953,11357.69078856,69194.03452133,0.02714683,5.51417348,0.011625,0.82444742,4.015e-05,8.55898774,0.02267432,0.00664113,0.34056236,1.55636255,0.02935728,0.04667886,1.15771913,0.0,0.92599876,0.0,1.54576443,0.0
3386,11384.65665558,43808.25629375,309.66261193,10208.6552825,4.70334795,2823.01515544,0.45977755,16403.70886176,0.12362525,5861.87005362,132.42048157,130.93805936,333.0,1751.97849111,105.26090043,2964.94416113,175.560195,94.34603517,7.01687633,16.10369974,11343.91005495,8880.82400441,0.02716888,9.75658842,0.011615,0.31254442,4.049e-05,6.646722,0.02267432,0.0,0.34056236,0.0,0.02935728,0.0,1.164,0.93381738,0.92599876,0.0,1.54576443,0.0
3387,11328.6754965,149564.59488496,309.29608985,11077.75000444,4.67856,8281.22438944,0.4695898,25051.61140901,0.12327144,9825.89196585,132.55153783,386.9999824,333.0,1751.97849111,105.26090041,276.97738274,175.59081178,8.31854935,6.99660131,854.59305193,11271.65152305,37325.39785495,0.02728014,7.89034762,0.011675,0.38629248,4.154e-05,47.52107671,0.02267432,0.0,0.34056247,0.00099638,0.02961022,0.08949718,1.164,0.0,0.92599876,0.18375643,1.55,0.00693558
3388,11377.72749741,129987.49439505,310.46337437,9002.17682862,5.04660047,35540.07122325,0.46915337,50950.60499625,0.12398488,2237.51072141,132.84389386,2777.39942252,333.0,1751.97849111,105.26090041,10613.3473405,175.30000011,1925.01934734,7.02050886,2962.86304442,11325.00000007,27274.02072728,0.02731398,1.43130112,0.01169826,1.11474801,4.135e-05,15.56330877,0.02255074,0.0092411,0.34225171,1.71125855,0.02961023,0.00018856,1.164,0.0,0.92599876,0.0,1.55,0.0
3389,11409.58752933,38971.80113381,310.03014199,491.01254322,4.93189868,6082.07978234,0.47100008,13886.86843679,0.12432999,8348.25569843,132.24889391,543.59816918,333.0,1751.97849111,105.69955414,4.00360004,175.87039702,300.80786533,7.01000003,156.26006581,11340.0,7933.74593896,0.02723494,0.34168785,0.01166491,2.3315893,4.125e-05,3.9015767,0.02255075,0.45545708,0.34225171,0.0,0.02961023,0.0,1.164,0.0,0.92599876,0.0,1.55,0.0
3390,11392.68514363,52066.50657502,310.80974052,12888.06619098,4.9994742,20558.58582785,0.4680001,29084.21571327,0.123838,495.10052291,133.0,7225.65567356,333.0,1751.97849111,105.80957443,8.99052304,175.37970851,4.00359979,7.03578267,163.40670011,11346.00179904,14277.07170775,0.02729406,0.28100167,0.01169,0.36570224,4.113e-05,1.55723388,0.02255075,0.0,0.34225171,0.0,0.02961023,0.0,1.164,0.0,0.92599876,0.0,1.55,0.0
3391,11425.26247012,10436.05051053,311.32130843,17439.59807527,5.0358931,8304.37943144,0.46678098,3420.42560211,0.12403636,6764.31134328,133.0,4666.02360291,333.0,1751.97849111,106.01542352,12.00179872,175.85102811,3515.8928349,7.03578267,497.6447756,11369.16798604,12079.95124379,0.02724995,0.44460514,0.01167997,1.43265728,4.11e-05,4.444986,0.02255075,0.0,0.34225171,0.0,0.02961023,0.0,1.164,0.0,0.92599876,0.0,1.53759864,0.00251105
3392,11424.41638962,18728.97669108,311.59471673,1111.40788037,5.14573272,31807.17428238,0.46986739,1235.57533219,0.1237,2380.20264781,132.958469,2659.16956264,333.0,1751.97849111,105.5170377,4032.48397792,175.82668507,4.00360054,7.03578267,0.0,11352.10054469,11089.58416581,0.02725078,0.20480041,0.01167497,0.69194173,4.087e-05,4.40402327,0.02255075,0.0,0.34225171,0.0,0.02961023,0.0,1.164,0.0,0.92599876,0.0,1.53759864,0.0
3393,11433.72011988,97374.44202981,311.87146274,4623.73413551,5.09220502,11344.40138295,0.4686355,2293.15484069,0.1237,3360.13928701,133.887017,5683.70949968,333.0,1751.97849111,105.95447179,2.00179995,175.82668507,0.0,7.03578267,0.0,11391.89999999,436.99180496,0.02727502,0.15735538,0.01166506,0.13595762,4.094e-05,7.71931999,0.02255075,0.0,0.34225171,0.0,0.02953133,108.7745149,1.164,0.0,0.92599876,0.0,1.53759864,0.0
3394,11410.0,16152.84427827,311.63311426,9087.74787313,4.96204023,15269.34483696,0.46800027,2323.37464169,0.12365999,32.47512843,133.08172801,2.72474973,333.0,1751.97849111,105.80864379,139.90815487,175.70612779,6.00540016,7.0481178,236.00101939,11354.88452292,3424.75322528,0.02730497,0.28465245,0.01167999,0.05534924,4.119e-05,8.91319787,0.02255075,0.0,0.33939001,0.00110011,0.02953133,0.0,1.17126624,0.00050237,0.92599876,0.0,1.53759864,0.0
3395,11400.0,62562.36024637,309.53214271,4458.95670604,4.99423614,2532.92877315,0.46820112,2.69775164,0.12362999,3549.6970193,132.75780305,1035.7699969,333.0,1751.97849111,105.51671555,14.05415776,175.37971012,228.75118418,7.028199,13.01179997,11344.17950625,10250.53965329,0.02719451,0.86122569,0.01164501,0.35907444,4.095e-05,4.94271337,0.02255075,0.0,0.33939001,0.0,0.02953133,0.0,1.17126624,0.0,0.92599876,0.0,1.53759864,0.0
3396,11416.87311421,27559.23183083,310.38702148,13991.70607712,5.0680891,6457.83510786,0.46957445,5583.91424629,0.12377013,1521.12898884,133.11,8596.51419253,333.0,1751.97849111,105.80833734,109.66655309,175.10000002,301.59271708,7.04184106,83.93543409,11360.53830453,2895.44048215,0.02717003,1.66213368,0.01164999,0.03946881,4.109e-05,1.83098084,0.02255075,0.0,0.33939001,0.0,0.0293198,0.00758762,1.17126624,0.0,0.92599876,0.0,1.53759864,0.0
3397,11410.0,27001.98278437,310.14413719,16969.35898844,5.058615,3324.50632313,0.46495296,7397.28426693,0.12363366,6.00524181,132.72,6956.14430964,333.0,1751.97849111,105.75835269,23.36886438,175.51069501,2.00179951,7.03476118,6.0115423,11377.21141655,2296.0272304,0.027175,1.57533512,0.0116146,0.11058905,4.07e-05,1.52996411,0.02255075,0.0,0.33914242,0.33914242,0.0293198,0.0,1.15942962,9.71568111,0.92599876,0.0,1.53034542,0.08468187
3398,11440.0,56793.37795371,310.15597429,2997.32941585,5.0499081,13556.50159371,0.46312726,1259.88786892,0.12373249,594.43895561,133.11779939,536.27805713,333.0,1751.97849111,105.81607565,2041.05587797,175.33491345,59.02132492,7.03476118,0.0,11403.00000001,18700.55409331,0.02708744,3.37056779,0.01160497,3.60247589,4.045e-05,4.63292218,0.02255075,0.0,0.33914242,0.0,0.0293198,0.0,1.16617881,24.03868585,0.92599876,1.22913176,1.53034542,0.0
3399,11401.86968496,62750.82322034,309.86437928,3535.0286167,5.05998878,5878.37225246,0.46449943,25322.0644886,0.12326,791.34788233,132.62740716,33958.09104385,333.0,1751.97849111,105.93062497,1186.43317478,175.37001866,3615.5956068,7.03770848,188.60142463,11365.27730352,3562.66878134,0.02717382,0.63453515,0.01163495,0.52083715,4.063e-05,4.98513573,0.02255075,0.0,0.33914242,0.0,0.0293198,0.0,1.16150952,1.15789111,0.93065199,23.88883174,1.54306667,0.13955803
3400,11414.99030767,15181.84611129,309.90465123,1153.42432354,5.21171447,5829.95159563,0.46241232,165.41967997,0.12344113,2959.10432383,132.86923083,15854.92642259,333.0,1751.97849111,104.88820491,3298.40969359,175.7052369,2.00179922,7.03577139,2.00180001,11376.20973608,228.97934573,0.02715888,0.45308986,0.01163029,0.67445754,4.058e-05,0.33316424,0.02255075,0.0,0.33886812,0.00099638,0.02934182,0.03223742,1.16150952,0.0,0.93065199,0.0,1.54576443,0.00288065
3401,11419.6001,5165.22923565,310.10291985,2992.69071914,5.12349603,9032.23092408,0.46297755,313.49119413,0.12325,1231.71341934,132.6274072,481.70324222,333.0,1751.97849111,104.4996099,2121.83931281,175.93475845,176.56154362,7.00785873,11.06480005,11376.1,32133.08923065,0.02710944,0.45412311,0.01161481,0.17023349,4.061e-05,0.38665561,0.02255075,0.0,0.338,0.17197439,0.02930364,6.51692046,1.182,1.38321201,0.93065199,0.0,1.5535321,49.71441909
